Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2017-05-31,SydneyAirport,10.4,15.2,0.2,SSW,59.0,SSW,SSW,33.0,43.0,68.0,61.0,1025.5,1026.0,6.0,4.0,14.1,14.6,No,No
2017-05-31,Adelaide,4.8,15.0,0.0,E,24.0,N,E,0.0,11.0,68.0,40.0,1036.6,1035.2,6.0,4.666666666666667,9.4,14.4,No,No
2017-06-01,PearceRAAF,6.0,23.6,0.0,SSW,24.0,ESE,SSW,7.0,15.0,92.0,54.0,1022.3,1021.4,6.0,5.333333333333333,11.2,23.0,No,No
2017-06-01,Hobart,6.5,14.6,0.0,N,41.0,SW,ENE,9.0,17.0,75.0,54.0,1032.3,1030.1,6.0,6.0,7.8,13.8,No,No
2017-06-01,Walpole,12.6,22.0,0.2,NW,39.0,N,WNW,0.0,6.0,88.0,67.0,1020.7,1019.3,4.0,4.0,16.0,21.2,No,No
2017-06-01,GoldCoast,11.9,20.7,0.0,SSE,50.0,SSW,S,22.0,33.0,52.0,47.0,1027.4,1025.9,2.0,2.0,16.5,19.5,No,No
2017-06-01,Mildura,-0.1,14.7,0.0,SE,31.0,SSE,SE,6.0,13.0,90.0,45.0,1037.7,1035.3,0.0,0.0,4.5,14.3,No,No
2017-06-01,Townsville,18.6,23.4,0.0,ESE,37.0,SSW,SSE,17.0,13.0,49.0,45.0,1022.0,1019.8,8.0,8.0,21.9,23.3,No,No
2017-06-01,Cairns,21.6,26.1,0.0,SE,57.0,SSE,SSE,33.0,41.0,70.0,66.0,1019.1,1017.1,8.0,6.0,24.2,24.2,No,No
2017-06-01,Albany,10.5,22.1,0.0,W,49.0,SW,SE,4.0,30.5,86.0,44.0,1021.3,1019.9,0.0,5.0,11.6,25.65,No,No
2017-06-01,SalmonGums,6.5,27.4,0.0,WNW,41.0,N,NW,19.0,20.0,45.0,22.0,1021.5666666666666,1020.4,0.5,4.0,18.4,27.1,No,No
2017-06-01,Newcastle,8.7,17.2,1.6,W,32.5,SW,SE,9.0,17.5,59.0,38.5,1021.8333333333334,1020.9,1.0,3.0,12.6,24.8,Yes,No
2017-06-01,PerthAirport,7.4,23.3,0.0,SW,24.0,N,SW,9.0,15.0,80.0,55.0,1022.1,1021.4,7.0,2.0,12.1,22.5,No,No
2017-06-01,Uluru,5.6,19.4,0.0,E,43.0,E,ESE,22.0,24.0,61.0,22.0,1029.6,1027.1,7.333333333333333,3.0,9.7,18.3,No,No
2017-06-01,Canberra,-4.2,13.0,0.0,SSE,33.0,N,NW,6.0,9.0,70.0,39.0,1034.9,1033.0,7.666666666666667,4.0,5.4,12.4,No,No
2017-06-01,Ballarat,3.0,10.7,0.0,S,31.0,S,SSE,11.0,20.0,100.0,68.0,1037.7,1036.3,8.0,5.0,5.9,9.7,No,No
2017-06-01,Nhil,0.1,13.2,0.0,SE,20.0,SSE,ESE,6.0,7.0,96.0,57.0,1038.4,1036.3,5.666666666666666,3.666666666666667,3.9,12.3,No,No
2017-06-01,Moree,1.5,18.2,0.0,S,30.0,NE,SSW,7.0,17.0,66.0,45.0,1031.7,1028.4,3.333333333333333,2.3333333333333335,8.9,17.9,No,No
2017-06-01,Sydney,8.0,18.3,0.0,WSW,43.0,W,SSW,28.0,26.0,54.0,39.0,1032.8,1031.2,1.0,1.0,10.3,17.8,No,No
2017-06-01,Williamtown,7.6,17.4,2.6,SSW,46.0,W,SSW,17.0,28.0,61.0,53.0,1031.9,1030.5,1.0,1.0,12.5,16.5,Yes,No
2017-06-01,Witchcliffe,10.5,21.3,0.4,NW,35.0,NNW,WNW,6.0,13.0,99.0,60.0,1021.5,1020.2,1.0,1.0,15.3,20.5,No,No
2017-06-01,SydneyAirport,7.9,16.1,0.0,W,46.0,W,SSW,24.0,30.0,57.0,57.0,1032.7,1031.2,1.0,1.0,11.4,15.8,No,No
2017-06-01,AliceSprings,1.2,18.7,0.0,ESE,39.0,ESE,ESE,15.0,22.0,54.0,22.0,1029.6,1026.8,0.5,3.0,9.7,17.7,No,No
2017-06-01,Woomera,3.4,16.6,0.0,S,20.0,E,SE,13.0,4.0,55.0,30.0,1035.8,1033.6,0.0,5.0,8.1,15.6,No,No
2017-06-01,Portland,7.5,13.7,0.2,N,46.0,N,W,7.0,11.0,86.0,61.0,1038.5,1036.3,7.0,7.0,8.9,12.9,No,No
2017-06-01,MelbourneAirport,6.6,12.8,0.0,SSW,24.0,WSW,SSW,9.0,13.0,85.0,56.0,1037.5,1036.0,7.0,7.0,9.4,12.3,No,No
2017-06-01,Watsonia,5.6,13.1,0.2,SSW,19.0,N,SW,0.0,9.0,100.0,65.0,1037.6,1035.8,7.0,7.0,7.7,12.8,No,No
2017-06-01,BadgerysCreek,5.8,17.1,0.0,SW,37.0,SW,WSW,19.0,13.0,55.0,44.0,1033.4,1031.3,5.0,5.333333333333333,11.4,16.6,No,No
2017-06-01,NorahHead,9.9,16.1,1.0,SSW,44.0,WSW,SSW,17.0,22.0,60.0,58.0,1031.8,1030.5,3.0,3.6666666666666665,12.4,15.8,No,No
2017-06-01,Brisbane,10.4,21.7,0.0,SSE,31.0,SW,S,7.0,7.0,54.0,43.0,1028.3,1025.6,1.0,2.0,14.8,21.0,No,No
2017-06-01,Dartmoor,5.0,14.0,0.0,N,17.0,WNW,N,4.0,4.0,98.0,66.0,1038.8,1036.5,1.0,2.0,7.2,13.0,No,No
2017-06-01,Tuggeranong,-3.6,13.2,0.0,S,30.0,SW,SSE,6.0,2.0,75.0,42.0,1034.7,1032.9,1.0,2.0,4.6,12.5,No,No
2017-06-01,Albury,-1.1,14.5,0.0,W,15.0,N,SSE,0.0,6.0,90.0,48.0,1036.5,1034.3,1.0,2.0,3.3,12.7,No,No
2017-06-01,Launceston,0.2,15.4,0.0,ENE,9.0,E,NNW,2.0,2.0,98.0,52.0,1026.15,1023.15,8.0,2.0,2.7,15.0,No,No
2017-06-01,Darwin,21.9,31.6,0.0,ESE,43.0,SE,SE,22.0,22.0,25.0,18.0,1015.8,1012.0,7.0,4.0,23.5,31.3,No,No
2017-06-01,WaggaWagga,-2.8,13.9,0.0,SSE,22.0,ENE,SSW,7.0,4.0,78.0,46.0,1035.9,1033.7,7.0,3.0,4.2,12.8,No,No
2017-06-01,Perth,8.2,22.8,0.0,WSW,20.0,WNW,SW,6.0,9.0,94.0,60.0,1022.1,1021.5,7.0,2.0,11.7,22.0,No,No
2017-06-01,MountGinini,-3.7,5.0,0.0,S,41.0,S,SSW,17.0,6.0,23.0,50.0,1029.9,1028.5,5.333333333333333,2.5555555555555554,3.9,4.4,No,No
2017-06-01,Adelaide,2.9,15.4,0.0,ENE,17.0,ENE,SW,9.0,9.0,58.0,48.0,1037.7,1035.5,3.6666666666666665,3.111111111111111,10.1,14.5,No,No
2017-06-01,Bendigo,1.1,13.5,0.2,SE,28.0,SSW,S,7.0,15.0,76.0,56.0,1036.9,1034.9,2.0,3.666666666666667,9.5,13.0,No,No
2017-06-01,Nuriootpa,-0.3,13.5,0.0,NE,30.0,E,ENE,13.0,9.0,72.0,45.0,1036.9,1035.4,0.0,4.222222222222222,6.8,12.8,No,No
2017-06-01,Richmond,1.9,17.5,0.0,SSW,35.0,N,SSW,0.0,17.0,77.0,42.0,1033.3,1031.4,2.6666666666666665,4.777777777777778,10.4,16.6,No,No
2017-06-01,Cobar,0.3,16.8,0.0,ESE,28.0,SE,SE,9.0,11.0,69.0,27.0,1034.5,1031.9,5.333333333333333,5.333333333333334,8.1,16.2,No,No
2017-06-01,Katherine,17.6,28.6,0.0,ESE,39.0,SE,ESE,20.0,22.0,31.0,45.0,1018.5,1014.7,8.0,5.888888888888889,20.6,14.75,No,No
2017-06-01,Sale,7.4,13.6,0.2,W,29.5,WNW,W,13.0,17.0,87.0,63.0,1036.4,1034.9,7.5,6.444444444444445,9.4,13.3,No,No
2017-06-01,Melbourne,7.9,13.9,0.4,SSW,20.0,S,SSW,6.0,9.0,82.0,57.0,1037.5,1035.8,7.0,7.0,10.5,13.6,No,No
2017-06-01,CoffsHarbour,11.4,19.1,0.0,SSW,44.0,SW,SSW,24.0,28.0,59.0,53.0,1029.3,1027.9,7.5,4.0,15.2,18.6,No,No
2017-06-01,NorfolkIsland,14.4,20.3,0.4,SW,52.0,NNE,SW,17.0,26.0,88.0,76.0,1016.6,1013.2,8.0,8.0,17.3,19.1,No,Yes
2017-06-02,AliceSprings,-2.5,17.3,0.0,ESE,37.0,SW,SSE,4.0,26.0,44.0,22.0,1029.9,1026.4,7.0,7.5,6.1,16.4,No,No
2017-06-02,Melbourne,8.0,14.7,0.0,SSW,20.0,W,SSW,4.0,9.0,64.0,69.0,1037.2,1034.9,6.0,7.0,10.6,13.3,No,No
2017-06-02,BadgerysCreek,5.7,17.9,0.0,SW,35.0,SW,SSW,17.0,13.0,61.0,48.0,1033.1,1031.0,3.5,5.5,11.9,16.9,No,No
2017-06-02,Sydney,8.5,18.1,0.0,SSW,41.0,W,SSW,24.0,20.0,61.0,50.0,1032.7,1030.8,1.0,4.0,10.7,16.4,No,No
2017-06-02,Nuriootpa,-0.5,14.3,0.0,NE,28.0,ENE,ENE,13.0,11.0,72.0,45.0,1036.9,1033.7,0.0,3.6,7.6,14.1,No,No
2017-06-02,Uluru,1.5,19.2,0.0,E,37.0,ESE,ESE,17.0,22.0,45.0,18.0,1030.7,1026.7,1.5,3.2,6.8,17.6,No,No
2017-06-02,Albany,11.2,22.5,0.0,W,28.5,SW,SE,2.0,11.0,97.0,29.0,1024.1,1021.8,3.0,2.8,12.2,17.3,No,Yes
2017-06-02,Adelaide,2.5,17.2,0.0,NNE,20.0,NW,SE,2.0,0.0,70.0,40.0,1037.0,1033.9,3.0,2.4,8.6,17.0,No,No
2017-06-02,Hobart,7.3,15.6,0.0,NW,48.0,NNE,NNW,6.0,26.0,78.0,54.0,1032.3,1030.4,3.0,2.0,10.9,14.5,No,No
2017-06-02,Penrith,4.9,18.8,0.0,SSE,33.0,N,SSW,0.0,11.0,71.0,46.0,1033.5,1031.3,4.25,2.75,11.2,18.3,No,No
2017-06-02,MountGinini,-1.8,5.4,0.0,S,44.0,SSW,SE,9.0,0.0,39.0,75.0,1034.7,1032.2,5.5,3.5,2.3,3.1,No,No
2017-06-02,Canberra,-5.1,12.9,0.0,SSW,35.0,N,SSE,0.0,17.0,86.0,48.0,1035.9,1033.1,6.75,4.25,2.7,12.0,No,No
2017-06-02,Townsville,17.1,26.0,0.0,ESE,41.0,SSW,SE,20.0,20.0,57.0,53.0,1022.9,1019.6,8.0,5.0,20.7,24.7,No,No
2017-06-02,Newcastle,8.1,18.7,0.0,W,44.5,SSW,SE,19.0,25.5,60.0,50.5,1025.7,1022.45,0.0,5.25,13.6,22.65,No,Yes
2017-06-02,GoldCoast,13.0,21.9,0.0,S,48.0,S,SSE,30.0,31.0,50.0,48.0,1028.5,1025.3,0.3333333333333333,5.5,17.8,20.6,No,No
2017-06-02,Cobar,0.8,17.6,0.0,ESE,20.0,SSE,SSW,7.0,9.0,72.0,29.0,1034.8,1031.3,0.6666666666666666,5.75,6.1,17.4,No,No
2017-06-02,Ballarat,-2.3,11.6,0.2,SE,33.0,N,SE,0.0,17.0,100.0,61.0,1037.9,1035.5,1.0,6.0,3.7,10.5,No,No
2017-06-02,Portland,2.5,13.7,0.0,W,22.0,NNW,W,9.0,15.0,85.0,65.0,1037.6,1035.6,3.3333333333333335,3.5,8.2,12.9,No,No
2017-06-02,CoffsHarbour,12.4,20.3,0.0,SSW,46.0,SW,SSW,24.0,22.0,57.0,49.0,1029.8,1027.1,5.666666666666667,1.0,16.9,19.3,No,No
2017-06-02,Sale,9.4,14.3,0.0,W,44.5,WNW,W,13.0,15.0,76.0,69.0,1036.3,1034.1,8.0,8.0,10.9,13.8,No,No
2017-06-02,Darwin,21.6,32.0,0.0,ESE,43.0,SE,E,24.0,30.0,34.0,33.0,1014.9,1011.9,7.0,3.0,24.4,31.2,No,No
2017-06-02,Nhil,-0.1,13.2,0.0,ENE,20.0,N,ENE,0.0,9.0,96.0,54.0,1037.6,1035.2,5.0,4.666666666666667,3.4,12.6,No,No
2017-06-02,Katherine,16.6,30.0,0.0,SE,44.0,SE,SE,20.0,20.0,38.0,54.5,1017.8,1014.2,3.0,6.333333333333334,23.0,14.649999999999999,No,No
2017-06-02,Williamtown,6.7,18.3,0.0,SSW,43.0,WNW,SSW,17.0,28.0,65.0,55.0,1032.0,1029.9,2.0,8.0,11.8,16.7,No,Yes
2017-06-02,SydneyAirport,8.2,16.6,0.0,SSW,50.0,WNW,SSW,15.0,33.0,58.0,61.0,1032.6,1030.7,1.0,4.0,13.3,16.1,No,No
2017-06-02,MelbourneAirport,5.0,14.4,0.0,S,30.0,W,S,11.0,13.0,70.0,52.0,1037.5,1034.9,6.0,7.0,8.4,13.7,No,No
2017-06-02,Woomera,2.7,17.8,0.0,SSE,20.0,E,WSW,11.0,7.0,56.0,24.0,1035.5,1032.4,0.0,7.0,8.5,17.2,No,No
2017-06-02,Watsonia,6.9,14.4,0.0,WSW,22.0,S,WSW,2.0,13.0,95.0,64.0,1037.3,1034.8,6.0,7.0,7.8,13.7,No,No
2017-06-02,Dartmoor,-0.1,13.3,0.2,NNW,19.0,ENE,NNW,2.0,7.0,98.0,64.0,1038.1,1035.6,3.5,4.0,2.4,12.9,No,No
2017-06-02,Brisbane,11.2,22.8,0.0,WSW,22.0,SW,S,9.0,7.0,53.0,39.0,1029.1,1025.1,1.0,1.0,16.3,22.1,No,No
2017-06-02,Tuggeranong,-3.9,12.3,0.0,SSE,31.0,NW,SSE,7.0,19.0,78.0,49.0,1035.7,1033.0,1.0,2.0,3.9,11.5,No,No
2017-06-02,Albury,-0.8,14.1,0.2,WSW,17.0,N,SW,0.0,7.0,90.0,54.0,1036.8,1033.7,1.0,3.0,3.2,13.6,No,No
2017-06-02,Witchcliffe,11.0,21.2,0.6,NW,31.0,NNW,NW,9.0,15.0,100.0,71.0,1023.7,1022.4,1.0,4.0,16.0,19.7,No,Yes
2017-06-02,Bendigo,-0.4,14.5,0.0,SSE,20.0,SSW,SSE,6.0,13.0,97.0,57.0,1036.9,1034.4,1.0,5.0,6.1,12.8,No,No
2017-06-02,Richmond,1.6,18.2,0.0,S,30.0,N,SSW,0.0,11.0,84.0,48.0,1033.4,1030.8,1.0,7.0,8.4,17.1,No,No
2017-06-02,Walpole,12.8,21.7,0.0,NW,31.0,NNW,NW,6.0,17.0,76.0,64.0,1022.8,1021.1,1.0,5.0,17.4,20.4,No,Yes
2017-06-02,PerthAirport,8.3,24.2,0.0,W,30.0,NNE,WNW,11.0,20.0,78.0,57.0,1025.0,1023.1,1.0,3.0,14.7,22.5,No,No
2017-06-02,SalmonGums,4.8,25.4,0.0,NNW,19.0,WNW,WNW,7.0,9.0,69.0,31.0,1028.55,1026.6,0.75,4.666666666666667,15.8,24.8,No,No
2017-06-02,NorahHead,9.9,17.1,0.0,S,50.0,WSW,SW,13.0,26.0,62.0,64.0,1032.1,1030.1,0.5,6.333333333333334,12.8,16.1,No,Yes
2017-06-02,PearceRAAF,6.3,25.1,0.0,W,31.0,NW,WNW,2.0,19.0,94.0,53.0,1025.2,1023.0,0.25,8.0,14.0,23.6,No,No
2017-06-02,Mildura,-1.4,14.6,0.0,ESE,19.0,S,E,7.0,7.0,96.0,49.0,1037.7,1034.3,0.0,8.0,2.4,14.1,No,No
2017-06-02,Moree,3.9,19.6,0.0,SSW,33.0,SE,SSW,11.0,22.0,70.0,31.0,1031.8,1028.1,0.3333333333333333,8.0,10.6,19.3,No,No
2017-06-02,Cairns,20.5,25.2,0.0,SSE,59.0,SSE,SSE,33.0,30.0,71.0,72.0,1019.6,1017.7,0.6666666666666666,8.0,22.7,23.5,No,No
2017-06-02,Perth,8.7,24.2,0.0,NW,22.0,S,WNW,9.0,9.0,89.0,67.0,1025.2,1023.1,1.0,3.0,14.0,22.3,No,No
2017-06-02,WaggaWagga,-2.2,14.3,0.0,WSW,20.0,E,W,7.0,7.0,85.0,39.0,1036.1,1033.0,4.5,5.5,3.7,13.9,No,No
2017-06-02,NorfolkIsland,16.6,20.1,2.2,SW,63.0,SW,SW,37.0,39.0,59.0,58.0,1014.2,1012.1,8.0,8.0,18.3,18.7,Yes,No
2017-06-02,Launceston,0.1,15.8,0.0,NW,13.0,NW,N,2.0,7.0,98.0,61.0,1024.0500000000002,1021.3499999999999,7.25,3.0,3.5,15.2,No,No
2017-06-03,Canberra,-4.2,15.4,0.0,W,19.0,N,NNW,0.0,13.0,82.0,51.0,1033.9,1030.6,6.5,1.0,5.4,14.5,No,No
2017-06-03,Adelaide,2.6,18.1,0.0,N,17.0,N,SW,0.0,11.0,70.0,47.0,1033.9,1030.3,5.75,4.5,8.8,16.6,No,No
2017-06-03,Richmond,6.9,18.6,0.0,S,28.0,SSW,SSW,4.0,11.0,69.0,68.0,1031.8,1028.9,5.0,8.0,12.6,16.5,No,No
2017-06-03,MelbourneAirport,7.3,14.2,0.0,N,19.0,N,S,9.0,9.0,79.0,65.0,1034.3,1031.4,7.0,6.0,9.8,13.6,No,No
2017-06-03,Cairns,20.2,25.1,0.0,SSE,50.0,S,S,22.0,20.0,83.0,75.0,1019.9,1017.2,8.0,8.0,21.2,23.4,No,No
2017-06-03,WaggaWagga,-1.2,15.6,0.0,E,15.0,E,S,11.0,9.0,81.0,36.0,1033.9,1030.3,7.8,7.888888888888889,5.1,15.0,No,No
2017-06-03,GoldCoast,12.7,22.5,0.0,S,48.0,S,SSE,24.0,33.0,55.0,49.0,1025.9,1023.1,7.6,7.777777777777778,18.9,21.2,No,No
2017-06-03,Dartmoor,-1.8,13.9,0.0,N,20.0,N,NNW,0.0,9.0,98.0,61.0,1034.6,1030.9,7.4,7.666666666666667,1.3,13.5,No,No
2017-06-03,MountGambier,-2.1,13.6,0.0,NNW,26.0,NNE,NNW,6.0,11.0,98.0,60.0,1034.7,1031.0,7.2,7.555555555555555,5.0,13.0,No,No
2017-06-03,Newcastle,11.4,18.0,2.6,W,21.666666666666668,SW,SE,9.0,12.0,73.0,56.0,1034.35,1030.85,7.0,7.444444444444445,14.5,14.25,Yes,Yes
2017-06-03,Sale,8.2,15.8,0.0,W,17.333333333333336,WNW,NW,9.0,13.0,76.0,52.0,1034.0,1030.7,7.0,7.333333333333333,9.9,15.5,No,No
2017-06-03,Launceston,1.4,17.5,0.0,E,13.0,N,SSE,2.0,4.0,97.0,55.0,1032.1,1029.25,7.0,7.222222222222222,5.0,16.3,No,No
2017-06-03,NorahHead,12.3,17.2,3.8,S,54.0,SW,SSW,19.0,31.0,77.0,88.0,1030.2,1027.8,6.0,7.111111111111111,14.4,16.2,Yes,Yes
2017-06-03,PerthAirport,9.1,23.1,0.0,SSW,28.0,N,S,13.0,9.0,86.0,57.0,1027.8,1025.3,5.0,7.0,14.7,22.9,No,No
2017-06-03,Woomera,2.3,18.9,0.0,N,20.0,ENE,SE,11.0,0.0,54.0,19.0,1032.4,1029.2,0.0,7.0,9.1,18.5,No,No
2017-06-03,SydneyAirport,11.0,17.0,0.0,S,50.0,WNW,SSW,13.0,33.0,65.0,76.0,1031.0,1028.7,4.0,7.0,14.6,16.0,No,Yes
2017-06-03,Townsville,19.2,26.1,0.0,SE,37.0,S,SE,17.0,15.0,58.0,48.0,1022.1,1018.8,8.0,7.0,20.9,25.6,No,No
2017-06-03,PearceRAAF,6.6,23.1,0.0,S,20.0,W,S,6.0,13.0,92.0,63.0,1027.9,1025.3,4.0,6.0,15.1,21.9,No,No
2017-06-03,Mildura,-1.5,16.2,0.0,SE,15.0,N,SE,0.0,6.0,99.0,47.0,1034.6,1031.0,0.0,6.333333333333333,3.7,15.3,No,No
2017-06-03,Witchcliffe,14.3,18.8,11.2,SSE,28.0,N,SSE,0.0,17.0,100.0,63.0,1028.1,1027.7,2.5,6.666666666666667,15.5,17.3,Yes,No
2017-06-03,Perth,10.3,22.7,0.0,SW,20.0,NE,SSW,6.0,7.0,96.0,62.0,1027.8,1025.5,5.0,7.0,13.6,22.1,No,No
2017-06-03,Moree,2.4,20.5,0.0,S,30.0,E,SSW,11.0,17.0,71.0,42.0,1029.5,1025.6,5.666666666666667,7.0,10.9,19.9,No,No
2017-06-03,Nhil,-0.6,14.6,0.2,NNW,20.0,E,NNW,7.0,6.0,96.0,52.0,1034.7,1031.2,6.333333333333333,7.0,4.5,14.3,No,No
2017-06-03,Darwin,22.7,31.6,0.0,ESE,43.0,SE,ESE,19.0,19.0,42.0,37.0,1015.5,1011.4,7.0,7.0,24.0,30.9,No,No
2017-06-03,NorfolkIsland,16.2,19.8,0.0,SW,48.0,WSW,SW,24.0,31.0,65.0,55.0,1012.6,1010.5,2.0,7.2,18.9,18.5,No,No
2017-06-03,Bendigo,1.3,13.6,0.0,ESE,20.0,SSE,ESE,7.0,13.0,98.0,56.0,1033.9,1030.8,2.0,7.4,7.8,13.0,No,No
2017-06-03,Katherine,18.2,31.5,0.0,ESE,35.0,SE,E,20.0,17.0,29.0,58.5,1017.5,1013.7,2.0,7.6,23.0,14.65,No,No
2017-06-03,Walpole,14.7,18.0,6.8,WSW,22.0,N,S,0.0,2.0,100.0,61.0,1027.2,1027.7,5.0,7.8,15.7,16.3,Yes,No
2017-06-03,Williamtown,11.1,16.6,3.8,S,35.0,WNW,SW,15.0,17.0,83.0,89.0,1030.0,1027.5,8.0,8.0,13.1,15.4,Yes,Yes
2017-06-03,Cobar,-0.5,18.2,0.0,SSE,19.0,SSE,SE,7.0,9.0,68.0,28.0,1032.1,1028.3,6.333333333333333,7.0,7.3,17.4,No,No
2017-06-03,Ballarat,-0.8,13.4,0.0,SE,17.0,E,ENE,2.0,9.0,100.0,65.0,1034.5,1031.6,4.666666666666666,6.0,6.9,12.2,No,No
2017-06-03,CoffsHarbour,13.1,21.1,0.0,SW,41.0,SW,SSW,24.0,28.0,67.0,59.0,1027.9,1025.4,3.0,2.0,17.5,19.5,No,No
2017-06-03,SalmonGums,4.8,22.9,0.0,S,33.0,W,SSW,6.0,15.0,63.0,43.0,1031.2,1028.2,3.2,3.0,16.5,22.3,No,No
2017-06-03,Portland,0.2,13.8,0.0,NNW,28.0,N,NW,9.0,15.0,93.0,59.0,1034.5,1031.0,3.4,4.0,4.8,13.3,No,No
2017-06-03,Uluru,3.8,19.8,0.0,ENE,39.0,ESE,E,19.0,17.0,42.0,22.0,1028.7,1024.1,3.6,5.0,8.6,18.9,No,No
2017-06-03,BadgerysCreek,8.5,17.9,0.0,S,26.0,WSW,SW,13.0,15.0,64.0,61.0,1031.8,1028.9,3.8,6.0,13.2,16.9,No,No
2017-06-03,Sydney,10.7,17.4,0.0,S,41.0,W,S,20.0,22.0,64.0,66.0,1031.1,1028.8,4.0,7.0,13.4,16.4,No,Yes
2017-06-03,Melbourne,9.9,14.3,0.0,SSW,19.0,N,SSW,6.0,11.0,76.0,73.0,1034.1,1031.3,7.0,6.0,10.8,13.1,No,No
2017-06-03,Nuriootpa,-0.7,17.4,0.2,NNW,19.0,NE,N,7.0,9.0,69.0,33.0,1033.9,1030.0,1.0,4.333333333333333,8.4,16.9,No,No
2017-06-03,Albury,-0.5,15.3,0.0,E,13.0,N,E,0.0,9.0,90.0,50.0,1034.5,1031.0,1.0,2.6666666666666665,4.6,14.2,No,No
2017-06-03,Brisbane,10.7,23.5,0.0,WSW,20.0,WSW,SW,7.0,7.0,58.0,45.0,1026.5,1022.8,1.0,1.0,16.7,22.8,No,No
2017-06-03,MountGinini,-2.2,6.3,0.0,ESE,33.0,E,N,9.0,4.0,94.0,93.0,1028.8,1025.75,3.5,1.0,1.4,4.2,No,No
2017-06-03,Hobart,8.2,17.1,0.0,ESE,22.0,WSW,ESE,4.0,7.0,73.0,57.0,1031.1,1028.7,6.0,1.0,11.4,15.5,No,No
2017-06-03,Tuggeranong,-2.0,14.9,0.0,SSW,22.0,NNW,SE,2.0,0.0,75.0,52.0,1033.6,1030.3,6.5,2.25,8.1,14.0,No,No
2017-06-03,Albany,12.2,17.2,4.4,W,25.0,N,SE,0.0,3.0,96.0,58.5,1027.4,1028.2,7.0,3.5,15.6,15.1,Yes,No
2017-06-03,Penrith,10.2,18.9,0.0,SSW,28.0,SSW,SE,6.0,6.0,60.0,65.0,1030.85,1029.75,7.0,4.75,14.2,16.2,No,No
2017-06-03,Watsonia,6.5,15.1,0.0,SSW,15.0,ENE,SSW,6.0,6.0,100.0,71.0,1034.3,1031.3,7.0,6.0,7.9,13.3,No,No
2017-06-03,AliceSprings,-1.2,19.6,0.0,E,37.0,WNW,ESE,7.0,17.0,42.0,22.0,1028.6,1024.2,6.0,4.333333333333333,7.2,19.1,No,No
2017-06-04,Woomera,2.1,18.6,0.0,SW,26.0,S,SSW,6.0,13.0,52.0,25.0,1030.3,1027.2,5.0,2.6666666666666665,7.9,17.7,No,No
2017-06-04,MelbourneAirport,3.1,14.9,0.2,N,26.0,N,WSW,17.0,2.0,86.0,49.0,1029.7,1026.3,1.0,1.0,6.0,14.4,No,No
2017-06-04,Tuggeranong,-1.2,14.2,0.2,NE,22.0,N,NNW,0.0,11.0,89.0,53.0,1029.9,1025.3,2.666666666666667,3.0,4.4,13.6,No,No
2017-06-04,NorahHead,11.9,18.0,2.8,S,33.0,SW,S,11.0,22.0,86.0,76.0,1027.6,1024.2,4.333333333333334,5.0,14.9,16.7,Yes,No
2017-06-04,Darwin,22.4,31.4,0.0,E,43.0,ESE,E,24.0,17.0,59.0,40.0,1013.9,1010.4,6.0,7.0,25.8,30.8,No,No
2017-06-04,GoldCoast,14.1,22.7,0.0,SSE,44.0,S,SSE,24.0,30.0,59.0,52.0,1024.4,1021.3,3.5,4.0,18.7,21.3,No,No
2017-06-04,Watsonia,3.0,14.1,0.0,ENE,13.0,ENE,SSE,7.0,4.0,100.0,65.0,1029.7,1026.3,1.0,1.0,5.6,13.8,No,No
2017-06-04,Nhil,-0.8,15.0,0.0,NW,19.0,N,NW,0.0,9.0,99.0,49.0,1030.1,1026.7,4.5,2.333333333333333,1.1,14.5,No,No
2017-06-04,Canberra,-3.3,13.9,0.2,NNW,20.0,N,NW,4.0,13.0,99.0,50.0,1030.1,1025.6,8.0,3.6666666666666665,1.2,13.3,No,No
2017-06-04,WaggaWagga,-1.2,15.0,0.0,W,19.0,E,SW,9.0,6.0,79.0,50.0,1029.3,1025.6,7.0,5.0,6.0,14.8,No,No
2017-06-04,Portland,2.1,14.9,0.2,NNW,24.0,N,WNW,17.0,17.0,91.0,74.0,1028.9,1025.8,6.0,8.0,5.0,14.1,No,Yes
2017-06-04,Melbourne,4.4,15.8,0.0,NE,13.0,NE,NE,9.0,2.0,100.0,53.0,1029.8,1026.0,1.0,1.0,5.7,15.5,No,No
2017-06-04,Nuriootpa,-3.5,15.5,0.0,SW,20.0,N,W,0.0,13.0,73.0,32.0,1030.3,1027.2,2.0,3.0,4.9,15.0,No,No
2017-06-04,Albany,10.4,17.5,0.0,W,25.5,SW,SE,4.0,9.5,73.0,48.5,1031.1,1027.9,7.0,5.0,12.5,14.0,No,No
2017-06-04,Hobart,9.1,13.3,0.0,NNW,31.0,NNW,W,15.0,6.0,73.0,65.0,1025.1,1021.4,6.0,7.0,10.8,13.0,No,No
2017-06-04,Penrith,8.3,20.0,0.0,NNE,13.0,N,NNW,0.0,6.0,77.0,53.0,1027.0,1023.5,6.0,7.111111111111111,13.6,18.9,No,No
